Head_id,Link,Dep_id,Sentence_no,Partition
T45,Argument-Arg,T47,745,1
T45,Argument-Arg,T43,745,1
T31,Post_Clause-Arg,T33,748,1
T31,Argument-Arg,T29,748,1
T35,Pre_Clause-Arg,T50,746,1
T50,Argument-Arg,T51,746,1
T50,Post_Clause-Arg,T52,746,1
T52,Argument-Arg,T53,746,1
T53,Argument-Arg,T54,746,1
T42,Argument-Arg,T45,745,1
T8,Argument-Arg,T5,743,1
T2,Argument-Arg,T1,750,1
T3,Pre_Clause-Arg,T5,751,1
T5,Argument-Arg,T4,751,1
T5,Post_Clause-Arg,T6,751,1
T6,Argument-Arg,T8,751,1
T6,Argument-Arg,T7,751,1
T9,Argument-Arg,T11,752,1
T9,Retrn_val-Arg,T13,752,1
T13,Argument-Arg,T10,752,1
T13,Argument-Arg,T12,752,1
T15,Argument-Arg,T14,753,1
T15,Argument-Arg,T16,753,1
T17,Argument-Arg,T18,753,1
T17,Retrn_val-Arg,T15,753,1
T2,Argument-Arg,T3,754,2
T2,Argument-Arg,T4,754,2
T1,Pre_Clause-Arg,T6,755,2
T6,Argument-Arg,T5,755,2
T6,Post_Clause-Arg,T7,755,2
T7,Retrn_val-Arg,T8,755,2
T10,Argument-Arg,T11,756,2
T10,Argument-Arg,T9,756,2
T12,Argument-Arg,T13,756,2
T12,Retrn_val-Arg,T14,756,2
T12,Post_Clause-Arg,T10,756,2
T17,And_Or_Arg,T16,760,2
T17,And_Or_Arg,T15,760,2
T20,Retrn_val-Arg,T22,760,2
T29,Argument-Arg,T30,759,2
T29,Argument-Arg,T35,759,2
T31,Retrn_val-Arg,T32,759,2
T36,And_Or_Arg,T29,759,2
T36,Post_Clause-Arg,T31,759,2
T36,And_Or_Arg,T24,759,2
T51,Argument-Arg,T52,757,2
T51,Post_Clause-Arg,T54,757,2
T54,Argument-Arg,T55,757,2
T55,Argument-Arg,T56,757,2
T57,Argument-Arg,T55,757,2
T57,Argument-Arg,T59,757,2
T40,Argument-Arg,T47,758,2
T41,Argument-Arg,T47,758,2
T42,And_Or_Arg,T40,758,2
T42,And_Or_Arg,T41,758,2
T43,Argument-Arg,T46,758,2
T43,Argument-Arg,T47,758,2
T44,Argument-Arg,T50,758,2
T44,Argument-Arg,T37,758,2
T24,Argument-Arg,T23,759,2
T24,Argument-Arg,T27,759,2
T25,Pre_Clause-Arg,T36,759,2
T26,Pre_Clause-Arg,T18,760,2
T18,Argument-Arg,T17,760,2
T18,Argument-Arg,T34,760,2
T18,Post_Clause-Arg,T20,760,2
T19,Argument-Arg,T37,758,2
T2,Retrn_val-Arg,T1,764,0
T4,Argument-Arg,T6,764,0
T4,Post_Clause-Arg,T2,764,0
T6,Argument-Arg,T9,764,0
T6,Argument-Arg,T10,764,0
T6,Argument-Arg,T5,764,0
T9,And_Or_Arg,T8,764,0
T9,And_Or_Arg,T7,764,0
T12,Pre_Clause-Arg,T13,763,0
T13,Argument-Arg,T14,763,0
T13,Post_Clause-Arg,T15,763,0
T15,Retrn_val-Arg,T16,763,0
T17,Argument-Arg,T18,762,0
T17,Argument-Arg,T19,762,0
T17,Argument-Arg,T20,762,0
T22,Argument-Arg,T25,761,0
T22,Argument-Arg,T21,761,0
T25,And_Or_Arg,T23,761,0
T25,And_Or_Arg,T24,761,0
T26,Pre_Clause-Arg,T28,765,0
T28,Argument-Arg,T31,765,0
T28,Argument-Arg,T27,765,0
T28,Post_Clause-Arg,T32,765,0
T31,And_Or_Arg,T29,765,0
T31,And_Or_Arg,T30,765,0
T32,Argument-Arg,T33,765,0
T34,Pre_Clause-Arg,T36,766,0
T36,Argument-Arg,T35,766,0
T36,Argument-Arg,T37,766,0
T36,Post_Clause-Arg,T41,766,0
T38,Argument-Arg,T39,766,0
T38,Argument-Arg,T37,766,0
T41,Argument-Arg,T40,766,0
T41,Argument-Arg,T42,766,0
T41,Argument-Arg,T43,766,0
T1,Argument-Arg,T3,767,0
T1,Argument-Arg,T2,767,0
T4,Argument-Arg,T5,767,0
T4,Argument-Arg,T3,767,0
T10,Post_Clause-Arg,T13,768,0
T10,Argument-Arg,T8,768,0
T10,Argument-Arg,T9,768,0
T11,Argument-Arg,T7,768,0
T11,Argument-Arg,T10,768,0
T13,Argument-Arg,T14,768,0
T16,Argument-Arg,T19,769,0
T16,Argument-Arg,T15,769,0
T19,And_Or_Arg,T18,769,0
T19,And_Or_Arg,T17,769,0
T20,Argument-Arg,T21,769,0
T20,Argument-Arg,T19,769,0
T22,Retrn_val-Arg,T23,771,0
T22,Post_Clause-Arg,T25,771,0
T25,Argument-Arg,T26,771,0
T25,Argument-Arg,T24,771,0
T27,Argument-Arg,T31,770,0
T27,Retrn_val-Arg,T30,770,0
T30,And_Or_Arg,T29,770,0
T30,And_Or_Arg,T28,770,0
T31,Argument-Arg,T32,770,0
T31,Argument-Arg,T33,770,0
T34,Pre_Clause-Arg,T36,772,0
T35,Argument-Arg,T39,772,0
T35,Argument-Arg,T36,772,0
T36,Argument-Arg,T38,772,0
T36,Argument-Arg,T37,772,0
T36,Post_Clause-Arg,T42,772,0
T40,Argument-Arg,T41,772,0
T42,Retrn_val-Arg,T44,772,0
T1,Argument-Arg,T2,773,0
T1,Argument-Arg,T35,773,0
T4,Argument-Arg,T6,774,0
T4,Argument-Arg,T7,774,0
T4,Post_Clause-Arg,T8,774,0
T8,Argument-Arg,T10,774,0
T14,Argument-Arg,T15,775,0
T14,Argument-Arg,T17,775,0
T23,Argument-Arg,T24,776,0
T33,And_Or_Arg,T36,777,0
T33,And_Or_Arg,T31,777,0
T44,Argument-Arg,T48,779,0
T44,Argument-Arg,T47,779,0
T44,Post_Clause-Arg,T50,779,0
T50,Post_Clause-Arg,T46,779,0
T51,Argument-Arg,T54,780,0
T62,And_Or_Arg,T68,781,0
T62,And_Or_Arg,T64,781,0
T74,Argument-Arg,T75,782,0
T74,Post_Clause-Arg,T76,782,0
T84,Argument-Arg,T86,783,0
T87,Argument-Arg,T89,784,0
T90,Argument-Arg,T87,784,0
T90,Argument-Arg,T91,784,0
T96,And_Or_Arg,T95,785,0
T96,And_Or_Arg,T94,785,0
T104,And_Or_Arg,T105,785,0
T104,And_Or_Arg,T103,785,0
T110,And_Or_Arg,T112,786,0
T110,And_Or_Arg,T111,786,0
T26,Argument-Arg,T30,777,0
T26,Post_Clause-Arg,T56,777,0
T30,Argument-Arg,T29,777,0
T35,Argument-Arg,T3,773,0
T106,Argument-Arg,T110,786,0
T100,Argument-Arg,T104,785,0
T93,Argument-Arg,T99,785,0
T102,And_Or_Arg,T93,785,0
T102,And_Or_Arg,T97,785,0
T97,Argument-Arg,T98,785,0
T97,Argument-Arg,T96,785,0
T91,Argument-Arg,T107,784,0
T80,Pre_Clause-Arg,T83,783,0
T83,Post_Clause-Arg,T84,783,0
T86,Argument-Arg,T109,783,0
T86,Argument-Arg,T113,783,0
T113,Argument-Arg,T114,783,0
T114,Argument-Arg,T115,783,0
T71,Pre_Clause-Arg,T74,782,0
T73,Argument-Arg,T72,782,0
T73,Retrn_val-Arg,T75,782,0
T76,Argument-Arg,T77,782,0
T76,Post_Clause-Arg,T70,782,0
T78,Pre_Clause-Arg,T59,781,0
T59,Argument-Arg,T60,781,0
T59,Post_Clause-Arg,T68,781,0
T61,Argument-Arg,T60,781,0
T61,Retrn_val-Arg,T116,781,0
T68,Argument-Arg,T117,781,0
T68,Post_Clause-Arg,T58,781,0
T64,Argument-Arg,T118,781,0
T64,Argument-Arg,T63,781,0
T55,Argument-Arg,T54,780,0
T41,Argument-Arg,T38,778,0
T41,Argument-Arg,T40,778,0
T49,Pre_Clause-Arg,T43,778,0
T43,Argument-Arg,T42,778,0
T43,Post_Clause-Arg,T41,778,0
T32,Post_Clause-Arg,T26,777,0
T56,Argument-Arg,T33,777,0
T31,Argument-Arg,T66,777,0
T25,Pre_Clause-Arg,T119,776,0
T119,Argument-Arg,T24,776,0
T119,Post_Clause-Arg,T21,776,0
T21,Argument-Arg,T20,776,0
T11,Argument-Arg,T12,775,0
T12,Argument-Arg,T14,775,0
T1,Pre_Clause-Arg,T6,790,4
T2,Pre_Clause-Arg,T11,791,4
T3,Pre_Clause-Arg,T17,792,4
T6,Argument-Arg,T5,790,4
T6,Post_Clause-Arg,T61,790,4
T9,Argument-Arg,T7,790,4
T9,Argument-Arg,T8,790,4
T11,Argument-Arg,T12,791,4
T11,Post_Clause-Arg,T14,791,4
T14,Argument-Arg,T15,791,4
T14,Argument-Arg,T13,791,4
T17,Argument-Arg,T16,792,4
T17,Argument-Arg,T20,792,4
T17,Post_Clause-Arg,T18,792,4
T18,Argument-Arg,T21,792,4
T18,Retrn_val-Arg,T19,792,4
T25,Pre_Clause-Arg,T26,794,4
T26,Argument-Arg,T27,794,4
T26,Argument-Arg,T28,794,4
T26,Post_Clause-Arg,T29,794,4
T29,Argument-Arg,T30,794,4
T29,Retrn_val-Arg,T31,794,4
T38,Argument-Arg,T35,789,4
T38,Argument-Arg,T36,789,4
T41,Argument-Arg,T40,789,4
T41,Argument-Arg,T35,789,4
T32,Argument-Arg,T33,795,4
T32,Argument-Arg,T39,795,4
T32,Argument-Arg,T66,795,4
T42,Argument-Arg,T43,787,4
T42,Argument-Arg,T45,787,4
T45,Argument-Arg,T46,787,4
T45,Argument-Arg,T47,787,4
T48,Argument-Arg,T56,788,4
T50,Argument-Arg,T51,788,4
T50,Argument-Arg,T52,788,4
T54,Argument-Arg,T55,788,4
T54,Argument-Arg,T53,788,4
T56,And_Or_Arg,T50,788,4
T56,And_Or_Arg,T54,788,4
T58,Argument-Arg,T59,788,4
T58,Argument-Arg,T60,788,4
T57,Argument-Arg,T58,788,4
T60,Argument-Arg,T48,788,4
T37,Argument-Arg,T34,789,4
T37,Argument-Arg,T36,789,4
T61,And_Or_Arg,T63,790,4
T61,And_Or_Arg,T9,790,4
T63,Argument-Arg,T62,790,4
T63,Argument-Arg,T64,790,4
T24,Argument-Arg,T23,793,4
T24,Argument-Arg,T65,793,4
T24,Argument-Arg,T22,793,4
T1,Argument-Arg,T2,796,0
T2,Argument-Arg,T3,796,0
T2,Argument-Arg,T4,796,0
T5,Argument-Arg,T4,796,0
T5,Argument-Arg,T6,796,0
T7,Pre_Clause-Arg,T9,797,0
T9,Argument-Arg,T8,797,0
T9,Post_Clause-Arg,T11,797,0
T11,Argument-Arg,T10,797,0
T12,Pre_Clause-Arg,T16,798,0
T14,Argument-Arg,T13,798,0
T14,Argument-Arg,T15,798,0
T16,And_Or_Arg,T18,798,0
T16,And_Or_Arg,T14,798,0
T16,Post_Clause-Arg,T20,798,0
T18,Argument-Arg,T17,798,0
T20,Argument-Arg,T19,798,0
T21,Pre_Clause-Arg,T23,799,0
T23,Argument-Arg,T24,799,0
T23,Argument-Arg,T25,799,0
T23,Post_Clause-Arg,T26,799,0
T26,Argument-Arg,T27,799,0
T17,Pre_Clause-Arg,T18,803,3
T24,Retrn_val-Arg,T58,809,3
T24,Post_Clause-Arg,T87,809,3
T25,Pre_Clause-Arg,T61,808,3
T26,Pre_Clause-Arg,T72,807,3
T27,Pre_Clause-Arg,T29,804,3
T28,Pre_Clause-Arg,T36,805,3
T33,Argument-Arg,T34,804,3
T33,Argument-Arg,T35,804,3
T36,Argument-Arg,T37,805,3
T36,Argument-Arg,T38,805,3
T36,Post_Clause-Arg,T39,805,3
T42,Pre_Clause-Arg,T43,806,3
T43,Argument-Arg,T44,806,3
T43,Argument-Arg,T45,806,3
T43,Post_Clause-Arg,T96,806,3
T51,Retrn_val-Arg,T52,806,3
T53,Argument-Arg,T54,805,3
T53,Argument-Arg,T55,805,3
T55,Argument-Arg,T56,805,3
T61,Post_Clause-Arg,T64,808,3
T61,And_Or_Arg,T59,808,3
T61,And_Or_Arg,T62,808,3
T64,Retrn_val-Arg,T66,808,3
T64,Argument-Arg,T65,808,3
T71,And_Or_Arg,T70,807,3
T71,And_Or_Arg,T69,807,3
T71,And_Or_Arg,T68,807,3
T71,And_Or_Arg,T67,807,3
T72,Argument-Arg,T71,807,3
T72,Retrn_val-Arg,T73,807,3
T72,Post_Clause-Arg,T74,807,3
T77,Argument-Arg,T78,807,3
T77,Argument-Arg,T83,807,3
T78,And_Or_Arg,T81,807,3
T78,And_Or_Arg,T80,807,3
T78,And_Or_Arg,T79,807,3
T83,Argument-Arg,T84,807,3
T83,Argument-Arg,T95,807,3
T88,Pre_Clause-Arg,T90,809,3
T90,Argument-Arg,T92,809,3
T90,Post_Clause-Arg,T89,809,3
T90,Argument-Arg,T98,809,3
T89,Argument-Arg,T93,809,3
T89,Argument-Arg,T94,809,3
T74,Argument-Arg,T82,807,3
T74,Argument-Arg,T77,807,3
T1,Argument-Arg,T3,800,3
T1,Argument-Arg,T4,800,3
T4,Argument-Arg,T5,800,3
T4,Argument-Arg,T6,800,3
T6,Argument-Arg,T7,800,3
T8,Argument-Arg,T11,801,3
T8,Argument-Arg,T10,801,3
T9,Argument-Arg,T10,801,3
T9,Argument-Arg,T13,801,3
T12,Argument-Arg,T15,802,3
T12,Argument-Arg,T76,802,3
T14,Argument-Arg,T12,802,3
T14,Argument-Arg,T85,802,3
T85,Argument-Arg,T16,802,3
T18,Argument-Arg,T19,803,3
T18,Post_Clause-Arg,T20,803,3
T20,Argument-Arg,T22,803,3
T20,Argument-Arg,T23,803,3
T20,Argument-Arg,T21,803,3
T29,Argument-Arg,T30,804,3
T29,Post_Clause-Arg,T31,804,3
T31,Argument-Arg,T33,804,3
T31,Argument-Arg,T32,804,3
T39,Argument-Arg,T40,805,3
T39,Argument-Arg,T41,805,3
T41,Argument-Arg,T53,805,3
T56,Argument-Arg,T57,805,3
T45,Argument-Arg,T46,806,3
T45,Argument-Arg,T47,806,3
T48,Argument-Arg,T50,806,3
T48,Argument-Arg,T49,806,3
T96,And_Or_Arg,T48,806,3
T96,And_Or_Arg,T51,806,3
T59,Argument-Arg,T60,808,3
T62,Argument-Arg,T63,808,3
T87,Argument-Arg,T86,809,3
T97,Argument-Arg,T98,809,3
T97,Argument-Arg,T91,809,3
T1,Pre_Clause-Arg,T2,810,1
T2,Argument-Arg,T3,810,1
T2,Post_Clause-Arg,T4,810,1
T4,Argument-Arg,T5,810,1
T1,Retrn_val-Arg,T3,811,0
T1,Argument-Arg,T2,811,0
T4,Post_Clause-Arg,T7,812,0
T4,Retrn_val-Arg,T5,812,0
T7,Argument-Arg,T8,812,0
T7,Argument-Arg,T6,812,0
T11,And_Or_Arg,T12,813,0
T11,And_Or_Arg,T13,813,0
T20,Argument-Arg,T19,814,0
T20,Retrn_val-Arg,T21,814,0
T21,Argument-Arg,T22,814,0
T10,Argument-Arg,T15,813,0
T10,Argument-Arg,T14,813,0
T14,Argument-Arg,T9,813,0
T14,Argument-Arg,T11,813,0
T2,Argument-Arg,T3,815,0
T2,Argument-Arg,T1,815,0
T2,Argument-Arg,T4,815,0
T5,Retrn_val-Arg,T7,816,0
T8,Pre_Clause-Arg,T11,816,0
T11,Argument-Arg,T15,816,0
T11,Argument-Arg,T10,816,0
T11,Post_Clause-Arg,T5,816,0
T14,Argument-Arg,T13,816,0
T14,Argument-Arg,T23,816,0
T15,Argument-Arg,T14,816,0
T15,Argument-Arg,T12,816,0
T20,Argument-Arg,T21,817,0
T20,Argument-Arg,T24,817,0
T16,Argument-Arg,T17,817,0
T16,Argument-Arg,T18,817,0
T19,Argument-Arg,T20,817,0
T19,Argument-Arg,T16,817,0
T1,Pre_Clause-Arg,T5,820,2
T2,Argument-Arg,T4,820,2
T2,Argument-Arg,T3,820,2
T5,Argument-Arg,T3,820,2
T5,Post_Clause-Arg,T7,820,2
T7,Retrn_val-Arg,T8,820,2
T9,Argument-Arg,T11,819,2
T12,Argument-Arg,T13,819,2
T12,Argument-Arg,T11,819,2
T14,Argument-Arg,T17,818,2
T18,Argument-Arg,T19,818,2
T18,Argument-Arg,T20,818,2
T21,Argument-Arg,T23,821,2
T24,Argument-Arg,T23,821,2
T24,Argument-Arg,T25,821,2
T28,Argument-Arg,T27,822,2
T31,Argument-Arg,T32,823,2
T31,Argument-Arg,T35,823,2
T31,Post_Clause-Arg,T41,823,2
T33,Argument-Arg,T36,823,2
T35,Argument-Arg,T34,823,2
T35,Argument-Arg,T33,823,2
T37,Argument-Arg,T38,823,2
T39,And_Or_Arg,T37,823,2
T39,And_Or_Arg,T35,823,2
T41,Argument-Arg,T42,823,2
T1,Argument-Arg,T2,824,4
T1,Argument-Arg,T4,824,4
T2,Argument-Arg,T3,824,4
T5,Retrn_val-Arg,T12,830,4
T12,And_Or_Arg,T11,830,4
T12,And_Or_Arg,T10,830,4
T12,And_Or_Arg,T9,830,4
T12,And_Or_Arg,T8,830,4
T12,And_Or_Arg,T7,830,4
T12,And_Or_Arg,T6,830,4
T13,Argument-Arg,T16,825,4
T13,Argument-Arg,T15,825,4
T16,Argument-Arg,T17,825,4
T18,Argument-Arg,T21,829,4
T22,Argument-Arg,T18,829,4
T22,Argument-Arg,T19,829,4
T23,Retrn_val-Arg,T24,828,4
T23,Post_Clause-Arg,T34,828,4
T25,Argument-Arg,T27,827,4
T28,Pre_Clause-Arg,T30,827,4
T30,Argument-Arg,T29,827,4
T30,Argument-Arg,T31,827,4
T30,Post_Clause-Arg,T25,827,4
T32,Argument-Arg,T24,828,4
T32,Argument-Arg,T33,828,4
T34,Argument-Arg,T35,828,4
T34,Argument-Arg,T36,828,4
T1,Retrn_val-Arg,T9,845,2
T2,Retrn_val-Arg,T15,844,2
T3,Retrn_val-Arg,T16,843,2
T4,Argument-Arg,T10,846,2
T9,And_Or_Arg,T11,845,2
T9,And_Or_Arg,T13,845,2
T10,And_Or_Arg,T12,846,2
T10,And_Or_Arg,T14,846,2
T17,Pre_Clause-Arg,T29,845,2
T18,Pre_Clause-Arg,T30,846,2
T19,Pre_Clause-Arg,T31,844,2
T20,Pre_Clause-Arg,T32,843,2
T29,Argument-Arg,T27,845,2
T29,Post_Clause-Arg,T1,845,2
T30,Argument-Arg,T28,846,2
T30,Post_Clause-Arg,T4,846,2
T31,Argument-Arg,T26,844,2
T31,Post_Clause-Arg,T2,844,2
T32,Argument-Arg,T22,843,2
T32,Post_Clause-Arg,T3,843,2
T33,Retrn_val-Arg,T64,849,2
T35,Retrn_val-Arg,T56,864,2
T36,Pre_Clause-Arg,T48,863,2
T37,Pre_Clause-Arg,T57,864,2
T39,Pre_Clause-Arg,T78,859,2
T40,Pre_Clause-Arg,T70,857,2
T41,Pre_Clause-Arg,T87,854,2
T42,Pre_Clause-Arg,T90,851,2
T43,Pre_Clause-Arg,T94,850,2
T48,Argument-Arg,T49,863,2
T48,Argument-Arg,T50,863,2
T48,Post_Clause-Arg,T51,863,2
T51,Argument-Arg,T55,863,2
T57,Post_Clause-Arg,T35,864,2
T57,And_Or_Arg,T52,864,2
T57,And_Or_Arg,T58,864,2
T59,Argument-Arg,T60,864,2
T59,Argument-Arg,T56,864,2
T61,Argument-Arg,T62,862,2
T70,Argument-Arg,T71,857,2
T70,Post_Clause-Arg,T72,857,2
T72,Argument-Arg,T74,857,2
T72,Argument-Arg,T73,857,2
T75,Argument-Arg,T77,859,2
T75,Argument-Arg,T76,859,2
T78,Retrn_val-Arg,T79,859,2
T78,Post_Clause-Arg,T75,859,2
T87,Post_Clause-Arg,T101,854,2
T91,Argument-Arg,T93,851,2
T91,Argument-Arg,T92,851,2
T86,Argument-Arg,T91,851,2
T90,And_Or_Arg,T86,851,2
T90,And_Or_Arg,T85,851,2
T90,Post_Clause-Arg,T81,851,2
T94,Argument-Arg,T96,850,2
T94,Argument-Arg,T95,850,2
T94,Post_Clause-Arg,T68,850,2
T98,Retrn_val-Arg,T99,854,2
T100,Argument-Arg,T97,854,2
T100,Post_Clause-Arg,T102,854,2
T101,Pre_Clause-Arg,T100,854,2
T102,And_Or_Arg,T103,854,2
T102,And_Or_Arg,T98,854,2
T103,Argument-Arg,T106,854,2
T103,Argument-Arg,T104,854,2
T106,Argument-Arg,T105,854,2
T114,Pre_Clause-Arg,T117,834,2
T115,Pre_Clause-Arg,T82,835,2
T116,Pre_Clause-Arg,T118,836,2
T123,And_Or_Arg,T124,834,2
T123,And_Or_Arg,T126,834,2
T123,And_Or_Arg,T125,834,2
T129,Argument-Arg,T132,835,2
T129,Argument-Arg,T127,835,2
T132,And_Or_Arg,T130,835,2
T132,And_Or_Arg,T131,835,2
T133,Argument-Arg,T135,835,2
T133,Argument-Arg,T134,835,2
T133,Argument-Arg,T131,835,2
T135,Argument-Arg,T136,835,2
T137,And_Or_Arg,T128,836,2
T137,And_Or_Arg,T142,836,2
T141,And_Or_Arg,T142,836,2
T141,And_Or_Arg,T140,836,2
T142,And_Or_Arg,T138,836,2
T142,And_Or_Arg,T139,836,2
T145,Argument-Arg,T146,831,2
T145,Argument-Arg,T147,831,2
T145,Argument-Arg,T119,831,2
T150,Argument-Arg,T151,837,2
T152,Argument-Arg,T153,832,2
T152,Argument-Arg,T155,832,2
T155,Argument-Arg,T156,832,2
T155,Argument-Arg,T154,832,2
T170,Argument-Arg,T168,860,2
T171,Argument-Arg,T169,860,2
T171,Retrn_val-Arg,T172,860,2
T171,Argument-Arg,T170,860,2
T166,Argument-Arg,T171,860,2
T173,Argument-Arg,T179,852,2
T173,Post_Clause-Arg,T175,852,2
T175,Retrn_val-Arg,T176,852,2
T176,And_Or_Arg,T177,852,2
T176,And_Or_Arg,T178,852,2
T180,Argument-Arg,T184,856,2
T180,Argument-Arg,T182,856,2
T182,Argument-Arg,T183,856,2
T182,Retrn_val-Arg,T181,856,2
T186,Argument-Arg,T187,855,2
T188,Argument-Arg,T190,840,2
T190,Argument-Arg,T191,840,2
T190,Retrn_val-Arg,T194,840,2
T191,And_Or_Arg,T192,840,2
T191,And_Or_Arg,T193,840,2
T195,Argument-Arg,T188,840,2
T195,Argument-Arg,T88,840,2
T195,Argument-Arg,T196,840,2
T196,Argument-Arg,T197,840,2
T199,Argument-Arg,T200,841,2
T200,And_Or_Arg,T201,841,2
T200,And_Or_Arg,T202,841,2
T204,Argument-Arg,T205,841,2
T206,Argument-Arg,T207,858,2
T206,Post_Clause-Arg,T210,858,2
T219,And_Or_Arg,T216,839,2
T219,And_Or_Arg,T217,839,2
T220,And_Or_Arg,T219,839,2
T220,And_Or_Arg,T218,839,2
T228,Argument-Arg,T220,839,2
T228,Argument-Arg,T215,839,2
T213,Argument-Arg,T228,839,2
T213,Argument-Arg,T214,839,2
T214,Argument-Arg,T211,839,2
T203,Argument-Arg,T89,841,2
T203,Post_Clause-Arg,T244,841,2
T81,Argument-Arg,T83,851,2
T82,Argument-Arg,T112,835,2
T82,Post_Clause-Arg,T129,835,2
T118,Argument-Arg,T111,836,2
T118,Post_Clause-Arg,T143,836,2
T121,Argument-Arg,T159,833,2
T121,Argument-Arg,T157,833,2
T117,Argument-Arg,T113,834,2
T117,Post_Clause-Arg,T120,834,2
T120,Argument-Arg,T123,834,2
T120,Argument-Arg,T122,834,2
T143,Argument-Arg,T142,836,2
T108,Argument-Arg,T110,837,2
T108,Post_Clause-Arg,T150,837,2
T107,Pre_Clause-Arg,T108,837,2
T158,Argument-Arg,T160,837,2
T158,Argument-Arg,T161,837,2
T158,Argument-Arg,T148,837,2
T226,Pre_Clause-Arg,T230,837,2
T144,Argument-Arg,T148,837,2
T230,Argument-Arg,T231,837,2
T230,Argument-Arg,T232,837,2
T230,Post_Clause-Arg,T158,837,2
T233,Pre_Clause-Arg,T235,838,2
T235,Argument-Arg,T234,838,2
T235,Post_Clause-Arg,T236,838,2
T236,Argument-Arg,T237,838,2
T236,Argument-Arg,T238,838,2
T239,Argument-Arg,T240,838,2
T239,Argument-Arg,T241,838,2
T239,Argument-Arg,T236,838,2
T242,Argument-Arg,T241,838,2
T242,Argument-Arg,T243,838,2
T244,And_Or_Arg,T204,841,2
T244,And_Or_Arg,T199,841,2
T245,Argument-Arg,T246,841,2
T245,Argument-Arg,T205,841,2
T247,Argument-Arg,T221,842,2
T249,Argument-Arg,T250,842,2
T249,Argument-Arg,T251,842,2
T249,Argument-Arg,T221,842,2
T253,Pre_Clause-Arg,T255,848,2
T255,Argument-Arg,T256,848,2
T255,Post_Clause-Arg,T265,848,2
T257,Argument-Arg,T258,848,2
T257,Argument-Arg,T256,848,2
T261,Argument-Arg,T260,848,2
T261,Argument-Arg,T262,848,2
T263,Argument-Arg,T252,848,2
T252,Argument-Arg,T260,848,2
T259,And_Or_Arg,T252,848,2
T259,And_Or_Arg,T265,848,2
T265,Retrn_val-Arg,T266,848,2
T68,Argument-Arg,T69,850,2
T68,Post_Clause-Arg,T267,850,2
T267,Argument-Arg,T268,850,2
T271,Argument-Arg,T270,853,2
T272,Argument-Arg,T269,853,2
T272,Argument-Arg,T273,853,2
T274,Argument-Arg,T275,853,2
T274,Argument-Arg,T273,853,2
T276,Pre_Clause-Arg,T278,853,2
T278,Argument-Arg,T277,853,2
T278,Post_Clause-Arg,T279,853,2
T279,And_Or_Arg,T271,853,2
T279,And_Or_Arg,T272,853,2
T162,Argument-Arg,T163,861,2
T162,Argument-Arg,T165,861,2
T52,Argument-Arg,T53,864,2
T1,Pre_Clause-Arg,T3,865,4
T3,Argument-Arg,T4,865,4
T3,Post_Clause-Arg,T24,865,4
T7,Argument-Arg,T9,866,4
T7,Argument-Arg,T6,866,4
T8,Argument-Arg,T9,866,4
T8,Argument-Arg,T6,866,4
T9,And_Or_Arg,T10,866,4
T9,And_Or_Arg,T12,866,4
T10,Argument-Arg,T11,866,4
T12,Argument-Arg,T11,866,4
T13,And_Or_Arg,T8,866,4
T13,And_Or_Arg,T7,866,4
T13,Post_Clause-Arg,T15,866,4
T15,Argument-Arg,T16,866,4
T15,Argument-Arg,T14,866,4
T17,Argument-Arg,T18,866,4
T17,Argument-Arg,T16,866,4
T19,Argument-Arg,T20,865,4
T19,Argument-Arg,T21,865,4
T19,Argument-Arg,T4,865,4
T24,Argument-Arg,T22,865,4
T24,Argument-Arg,T36,865,4
T26,Argument-Arg,T25,865,4
T26,Argument-Arg,T27,865,4
T29,And_Or_Arg,T26,865,4
T29,And_Or_Arg,T32,865,4
T29,And_Or_Arg,T32,865,4
T32,Argument-Arg,T33,865,4
T32,Argument-Arg,T34,865,4
T32,Argument-Arg,T30,865,4
T32,Argument-Arg,T31,865,4
T32,Argument-Arg,T35,865,4
T36,Argument-Arg,T29,865,4
T37,Pre_Clause-Arg,T39,867,4
T39,Argument-Arg,T38,867,4
T39,Argument-Arg,T40,867,4
T39,Post_Clause-Arg,T45,867,4
T41,Argument-Arg,T42,867,4
T44,Argument-Arg,T43,867,4
T45,And_Or_Arg,T44,867,4
T45,And_Or_Arg,T41,867,4
T46,Pre_Clause-Arg,T48,868,4
T48,Argument-Arg,T49,868,4
T49,Argument-Arg,T50,868,4
T1,Pre_Clause-Arg,T5,871,0
T2,Argument-Arg,T3,871,0
T2,Argument-Arg,T4,871,0
T5,Argument-Arg,T2,871,0
T5,Post_Clause-Arg,T7,871,0
T7,Retrn_val-Arg,T8,871,0
T10,Argument-Arg,T9,869,0
T10,Argument-Arg,T11,869,0
T11,Argument-Arg,T12,869,0
T14,Argument-Arg,T13,870,0
T14,Argument-Arg,T16,870,0
T16,Argument-Arg,T15,870,0
T17,Pre_Clause-Arg,T23,873,0
T19,Argument-Arg,T20,873,0
T22,Retrn_val-Arg,T21,873,0
T23,Argument-Arg,T18,873,0
T23,Argument-Arg,T19,873,0
T23,Post_Clause-Arg,T22,873,0
T24,Argument-Arg,T26,872,0
T24,Argument-Arg,T25,872,0
T24,Post_Clause-Arg,T29,872,0
T26,Argument-Arg,T27,872,0
T29,Argument-Arg,T30,872,0
T32,Argument-Arg,T31,874,0
T32,Argument-Arg,T36,874,0
T36,And_Or_Arg,T33,874,0
